Keyword1,Keyword2,Keyword3,Keyword4,Headline1,Headline2,description,finalUrls,path1,path2,availability,bid,campaignname,adgroupname,campaignbudget
keyword813,keyword823,keyword833,keyword843,headline813,headline823,description813,http://finalurl813.com,folder813,folder823, in_stock,44, campaign55,adgroup69,34
keyword814,keyword824,keyword834,keyword844,headline814,headline824,description814,http://finalurl814.com,folder814,folder824, in_stock,44, campaign55,adgroup69,34
keyword815,keyword825,keyword835,keyword845,headline815,headline825,description815,http://finalurl815.com,folder815,folder825, in_stock,44, campaign55,adgroup69,34
keyword816,keyword826,keyword836,keyword846,headline816,headline826,description816,http://finalurl816.com,folder816,folder826, in_stock,44, campaign55,adgroup69,34
keyword817,keyword827,keyword837,keyword847,headline817,headline827,description817,http://finalurl817.com,folder817,folder827, in_stock,44, campaign55,adgroup69,34
keyword818,keyword828,keyword838,keyword848,headline818,headline828,description818,http://finalurl818.com,folder818,folder828, in_stock,44, campaign55,adgroup69,34
keyword819,keyword829,keyword839,keyword849,headline819,headline829,description819,http://finalurl819.com,folder819,folder829, in_stock,44, campaign55,adgroup69,34
keyword820,keyword830,keyword840,keyword850,headline820,headline830,description820,http://finalurl820.com,folder820,folder830, in_stock,44, campaign55,adgroup69,34
keyword821,keyword831,keyword841,keyword851,headline821,headline831,description821,http://finalurl821.com,folder821,folder831, in_stock,44, campaign55,adgroup69,34
keyword822,keyword832,keyword842,keyword852,headline822,headline832,description822,http://finalurl822.com,folder822,folder832, in_stock,44, campaign55,adgroup69,34
keyword823,keyword833,keyword843,keyword853,headline823,headline833,description823,http://finalurl823.com,folder823,folder833, in_stock,44, campaign55,adgroup69,34
keyword824,keyword834,keyword844,keyword854,headline824,headline834,description824,http://finalurl824.com,folder824,folder834, in_stock,44, campaign55,adgroup69,34
keyword825,keyword835,keyword845,keyword855,headline825,headline835,description825,http://finalurl825.com,folder825,folder835, in_stock,44, campaign55,adgroup69,34
keyword826,keyword836,keyword846,keyword856,headline826,headline836,description826,http://finalurl826.com,folder826,folder836, in_stock,44, campaign55,adgroup69,34
keyword827,keyword837,keyword847,keyword857,headline827,headline837,description827,http://finalurl827.com,folder827,folder837, in_stock,44, campaign55,adgroup69,34
keyword828,keyword838,keyword848,keyword858,headline828,headline838,description828,http://finalurl828.com,folder828,folder838, in_stock,44, campaign55,adgroup69,34
keyword829,keyword839,keyword849,keyword859,headline829,headline839,description829,http://finalurl829.com,folder829,folder839, in_stock,44, campaign55,adgroup69,34
keyword830,keyword840,keyword850,keyword860,headline830,headline840,description830,http://finalurl830.com,folder830,folder840, in_stock,44, campaign55,adgroup69,34
keyword831,keyword841,keyword851,keyword861,headline831,headline841,description831,http://finalurl831.com,folder831,folder841, in_stock,44, campaign55,adgroup69,34
keyword832,keyword842,keyword852,keyword862,headline832,headline842,description832,http://finalurl832.com,folder832,folder842, in_stock,44, campaign55,adgroup69,34
keyword833,keyword843,keyword853,keyword863,headline833,headline843,description833,http://finalurl833.com,folder833,folder843, in_stock,44, campaign55,adgroup69,34
keyword834,keyword844,keyword854,keyword864,headline834,headline844,description834,http://finalurl834.com,folder834,folder844, in_stock,44, campaign55,adgroup69,34
keyword835,keyword845,keyword855,keyword865,headline835,headline845,description835,http://finalurl835.com,folder835,folder845, in_stock,44, campaign55,adgroup69,34
keyword836,keyword846,keyword856,keyword866,headline836,headline846,description836,http://finalurl836.com,folder836,folder846, in_stock,44, campaign55,adgroup69,34
keyword837,keyword847,keyword857,keyword867,headline837,headline847,description837,http://finalurl837.com,folder837,folder847, in_stock,44, campaign55,adgroup69,34
keyword838,keyword848,keyword858,keyword868,headline838,headline848,description838,http://finalurl838.com,folder838,folder848, in_stock,44, campaign55,adgroup69,34
keyword839,keyword849,keyword859,keyword869,headline839,headline849,description839,http://finalurl839.com,folder839,folder849, in_stock,44, campaign55,adgroup69,34
keyword840,keyword850,keyword860,keyword870,headline840,headline850,description840,http://finalurl840.com,folder840,folder850, in_stock,44, campaign55,adgroup69,34
keyword841,keyword851,keyword861,keyword871,headline841,headline851,description841,http://finalurl841.com,folder841,folder851, in_stock,44, campaign55,adgroup69,34
keyword842,keyword852,keyword862,keyword872,headline842,headline852,description842,http://finalurl842.com,folder842,folder852, in_stock,44, campaign55,adgroup69,34
keyword843,keyword853,keyword863,keyword873,headline843,headline853,description843,http://finalurl843.com,folder843,folder853, in_stock,44, campaign55,adgroup69,34
keyword844,keyword854,keyword864,keyword874,headline844,headline854,description844,http://finalurl844.com,folder844,folder854, in_stock,44, campaign55,adgroup69,34
keyword845,keyword855,keyword865,keyword875,headline845,headline855,description845,http://finalurl845.com,folder845,folder855, in_stock,44, campaign55,adgroup69,34
keyword846,keyword856,keyword866,keyword876,headline846,headline856,description846,http://finalurl846.com,folder846,folder856, in_stock,44, campaign55,adgroup69,34
keyword847,keyword857,keyword867,keyword877,headline847,headline857,description847,http://finalurl847.com,folder847,folder857, in_stock,44, campaign55,adgroup69,34
keyword848,keyword858,keyword868,keyword878,headline848,headline858,description848,http://finalurl848.com,folder848,folder858, in_stock,44, campaign55,adgroup69,34
keyword849,keyword859,keyword869,keyword879,headline849,headline859,description849,http://finalurl849.com,folder849,folder859, in_stock,44, campaign55,adgroup69,34
keyword850,keyword860,keyword870,keyword880,headline850,headline860,description850,http://finalurl850.com,folder850,folder860, in_stock,44, campaign55,adgroup69,34
keyword851,keyword861,keyword871,keyword881,headline851,headline861,description851,http://finalurl851.com,folder851,folder861, in_stock,44, campaign55,adgroup69,34
keyword852,keyword862,keyword872,keyword882,headline852,headline862,description852,http://finalurl852.com,folder852,folder862, in_stock,44, campaign55,adgroup69,34
keyword853,keyword863,keyword873,keyword883,headline853,headline863,description853,http://finalurl853.com,folder853,folder863, in_stock,44, campaign55,adgroup69,34
keyword854,keyword864,keyword874,keyword884,headline854,headline864,description854,http://finalurl854.com,folder854,folder864, in_stock,44, campaign55,adgroup69,34
keyword855,keyword865,keyword875,keyword885,headline855,headline865,description855,http://finalurl855.com,folder855,folder865, in_stock,44, campaign55,adgroup69,34
keyword856,keyword866,keyword876,keyword886,headline856,headline866,description856,http://finalurl856.com,folder856,folder866, in_stock,44, campaign55,adgroup69,34
keyword857,keyword867,keyword877,keyword887,headline857,headline867,description857,http://finalurl857.com,folder857,folder867, in_stock,44, campaign55,adgroup69,34
keyword858,keyword868,keyword878,keyword888,headline858,headline868,description858,http://finalurl858.com,folder858,folder868, in_stock,44, campaign55,adgroup69,34
keyword859,keyword869,keyword879,keyword889,headline859,headline869,description859,http://finalurl859.com,folder859,folder869, in_stock,44, campaign55,adgroup69,34
keyword860,keyword870,keyword880,keyword890,headline860,headline870,description860,http://finalurl860.com,folder860,folder870, in_stock,44, campaign55,adgroup69,34
keyword861,keyword871,keyword881,keyword891,headline861,headline871,description861,http://finalurl861.com,folder861,folder871, in_stock,44, campaign55,adgroup69,34
keyword862,keyword872,keyword882,keyword892,headline862,headline872,description862,http://finalurl862.com,folder862,folder872, in_stock,44, campaign55,adgroup69,34
keyword863,keyword873,keyword883,keyword893,headline863,headline873,description863,http://finalurl863.com,folder863,folder873, in_stock,44, campaign55,adgroup69,34
keyword864,keyword874,keyword884,keyword894,headline864,headline874,description864,http://finalurl864.com,folder864,folder874, in_stock,44, campaign55,adgroup69,34
keyword865,keyword875,keyword885,keyword895,headline865,headline875,description865,http://finalurl865.com,folder865,folder875, in_stock,44, campaign55,adgroup69,34
keyword866,keyword876,keyword886,keyword896,headline866,headline876,description866,http://finalurl866.com,folder866,folder876, in_stock,44, campaign55,adgroup69,34
keyword867,keyword877,keyword887,keyword897,headline867,headline877,description867,http://finalurl867.com,folder867,folder877, in_stock,44, campaign55,adgroup69,34
keyword868,keyword878,keyword888,keyword898,headline868,headline878,description868,http://finalurl868.com,folder868,folder878, in_stock,44, campaign55,adgroup69,34
keyword869,keyword879,keyword889,keyword899,headline869,headline879,description869,http://finalurl869.com,folder869,folder879, in_stock,44, campaign55,adgroup69,34
keyword870,keyword880,keyword890,keyword900,headline870,headline880,description870,http://finalurl870.com,folder870,folder880, in_stock,44, campaign55,adgroup69,34
keyword871,keyword881,keyword891,keyword901,headline871,headline881,description871,http://finalurl871.com,folder871,folder881, in_stock,44, campaign55,adgroup69,34
keyword872,keyword882,keyword892,keyword902,headline872,headline882,description872,http://finalurl872.com,folder872,folder882, in_stock,44, campaign55,adgroup69,34
keyword873,keyword883,keyword893,keyword903,headline873,headline883,description873,http://finalurl873.com,folder873,folder883, in_stock,44, campaign55,adgroup69,34
keyword874,keyword884,keyword894,keyword904,headline874,headline884,description874,http://finalurl874.com,folder874,folder884, in_stock,44, campaign55,adgroup69,34
keyword875,keyword885,keyword895,keyword905,headline875,headline885,description875,http://finalurl875.com,folder875,folder885, in_stock,44, campaign55,adgroup69,34
keyword876,keyword886,keyword896,keyword906,headline876,headline886,description876,http://finalurl876.com,folder876,folder886, in_stock,44, campaign55,adgroup69,34
keyword877,keyword887,keyword897,keyword907,headline877,headline887,description877,http://finalurl877.com,folder877,folder887, in_stock,44, campaign55,adgroup69,34
keyword878,keyword888,keyword898,keyword908,headline878,headline888,description878,http://finalurl878.com,folder878,folder888, in_stock,44, campaign55,adgroup69,34
keyword879,keyword889,keyword899,keyword909,headline879,headline889,description879,http://finalurl879.com,folder879,folder889, in_stock,44, campaign55,adgroup69,34
keyword880,keyword890,keyword900,keyword910,headline880,headline890,description880,http://finalurl880.com,folder880,folder890, in_stock,44, campaign55,adgroup69,34
keyword881,keyword891,keyword901,keyword911,headline881,headline891,description881,http://finalurl881.com,folder881,folder891, in_stock,44, campaign55,adgroup69,34
keyword882,keyword892,keyword902,keyword912,headline882,headline892,description882,http://finalurl882.com,folder882,folder892, in_stock,44, campaign55,adgroup69,34
keyword883,keyword893,keyword903,keyword913,headline883,headline893,description883,http://finalurl883.com,folder883,folder893, in_stock,44, campaign55,adgroup69,34
keyword884,keyword894,keyword904,keyword914,headline884,headline894,description884,http://finalurl884.com,folder884,folder894, in_stock,44, campaign55,adgroup69,34
keyword885,keyword895,keyword905,keyword915,headline885,headline895,description885,http://finalurl885.com,folder885,folder895, in_stock,44, campaign55,adgroup69,34
keyword886,keyword896,keyword906,keyword916,headline886,headline896,description886,http://finalurl886.com,folder886,folder896, in_stock,44, campaign55,adgroup69,34
keyword887,keyword897,keyword907,keyword917,headline887,headline897,description887,http://finalurl887.com,folder887,folder897, in_stock,44, campaign55,adgroup69,34
keyword888,keyword898,keyword908,keyword918,headline888,headline898,description888,http://finalurl888.com,folder888,folder898, in_stock,44, campaign55,adgroup69,34
keyword889,keyword899,keyword909,keyword919,headline889,headline899,description889,http://finalurl889.com,folder889,folder899, in_stock,44, campaign55,adgroup69,34
keyword890,keyword900,keyword910,keyword920,headline890,headline900,description890,http://finalurl890.com,folder890,folder900, in_stock,44, campaign55,adgroup69,34
keyword891,keyword901,keyword911,keyword921,headline891,headline901,description891,http://finalurl891.com,folder891,folder901, in_stock,44, campaign55,adgroup69,34
keyword892,keyword902,keyword912,keyword922,headline892,headline902,description892,http://finalurl892.com,folder892,folder902, in_stock,44, campaign55,adgroup69,34
keyword893,keyword903,keyword913,keyword923,headline893,headline903,description893,http://finalurl893.com,folder893,folder903, in_stock,44, campaign55,adgroup69,34
keyword894,keyword904,keyword914,keyword924,headline894,headline904,description894,http://finalurl894.com,folder894,folder904, in_stock,44, campaign55,adgroup69,34
keyword895,keyword905,keyword915,keyword925,headline895,headline905,description895,http://finalurl895.com,folder895,folder905, in_stock,44, campaign55,adgroup69,34
keyword896,keyword906,keyword916,keyword926,headline896,headline906,description896,http://finalurl896.com,folder896,folder906, in_stock,44, campaign55,adgroup69,34
keyword897,keyword907,keyword917,keyword927,headline897,headline907,description897,http://finalurl897.com,folder897,folder907, in_stock,44, campaign55,adgroup69,34
keyword898,keyword908,keyword918,keyword928,headline898,headline908,description898,http://finalurl898.com,folder898,folder908, in_stock,44, campaign55,adgroup69,34
keyword899,keyword909,keyword919,keyword929,headline899,headline909,description899,http://finalurl899.com,folder899,folder909, in_stock,44, campaign55,adgroup69,34
keyword900,keyword910,keyword920,keyword930,headline900,headline910,description900,http://finalurl900.com,folder900,folder910, in_stock,44, campaign55,adgroup69,34
keyword901,keyword911,keyword921,keyword931,headline901,headline911,description901,http://finalurl901.com,folder901,folder911, in_stock,44, campaign55,adgroup69,34
keyword902,keyword912,keyword922,keyword932,headline902,headline912,description902,http://finalurl902.com,folder902,folder912, in_stock,44, campaign55,adgroup69,34
keyword903,keyword913,keyword923,keyword933,headline903,headline913,description903,http://finalurl903.com,folder903,folder913, in_stock,44, campaign55,adgroup69,34
keyword904,keyword914,keyword924,keyword934,headline904,headline914,description904,http://finalurl904.com,folder904,folder914, in_stock,44, campaign55,adgroup69,34
keyword905,keyword915,keyword925,keyword935,headline905,headline915,description905,http://finalurl905.com,folder905,folder915, in_stock,44, campaign55,adgroup69,34
keyword906,keyword916,keyword926,keyword936,headline906,headline916,description906,http://finalurl906.com,folder906,folder916, in_stock,44, campaign55,adgroup69,34
keyword907,keyword917,keyword927,keyword937,headline907,headline917,description907,http://finalurl907.com,folder907,folder917, in_stock,44, campaign55,adgroup69,34
keyword908,keyword918,keyword928,keyword938,headline908,headline918,description908,http://finalurl908.com,folder908,folder918, in_stock,44, campaign55,adgroup69,34
keyword909,keyword919,keyword929,keyword939,headline909,headline919,description909,http://finalurl909.com,folder909,folder919, in_stock,44, campaign55,adgroup69,34
keyword910,keyword920,keyword930,keyword940,headline910,headline920,description910,http://finalurl910.com,folder910,folder920, in_stock,44, campaign55,adgroup69,34
keyword911,keyword921,keyword931,keyword941,headline911,headline921,description911,http://finalurl911.com,folder911,folder921, in_stock,44, campaign55,adgroup69,34
keyword912,keyword922,keyword932,keyword942,headline912,headline922,description912,http://finalurl912.com,folder912,folder922, in_stock,44, campaign55,adgroup69,34
keyword913,keyword923,keyword933,keyword943,headline913,headline923,description913,http://finalurl913.com,folder913,folder923, in_stock,44, campaign55,adgroup69,34
keyword914,keyword924,keyword934,keyword944,headline914,headline924,description914,http://finalurl914.com,folder914,folder924, in_stock,44, campaign55,adgroup69,34
keyword915,keyword925,keyword935,keyword945,headline915,headline925,description915,http://finalurl915.com,folder915,folder925, in_stock,44, campaign55,adgroup69,34
keyword916,keyword926,keyword936,keyword946,headline916,headline926,description916,http://finalurl916.com,folder916,folder926, in_stock,44, campaign55,adgroup69,34
keyword917,keyword927,keyword937,keyword947,headline917,headline927,description917,http://finalurl917.com,folder917,folder927, in_stock,44, campaign55,adgroup69,34
keyword918,keyword928,keyword938,keyword948,headline918,headline928,description918,http://finalurl918.com,folder918,folder928, in_stock,44, campaign55,adgroup69,34
keyword919,keyword929,keyword939,keyword949,headline919,headline929,description919,http://finalurl919.com,folder919,folder929, in_stock,44, campaign55,adgroup69,34
keyword920,keyword930,keyword940,keyword950,headline920,headline930,description920,http://finalurl920.com,folder920,folder930, in_stock,44, campaign55,adgroup69,34
keyword921,keyword931,keyword941,keyword951,headline921,headline931,description921,http://finalurl921.com,folder921,folder931, in_stock,44, campaign55,adgroup69,34
keyword922,keyword932,keyword942,keyword952,headline922,headline932,description922,http://finalurl922.com,folder922,folder932, in_stock,44, campaign60,adgroup69,27
keyword923,keyword933,keyword943,keyword953,headline923,headline933,description923,http://finalurl923.com,folder923,folder933, in_stock,44, campaign60,adgroup69,27
keyword924,keyword934,keyword944,keyword954,headline924,headline934,description924,http://finalurl924.com,folder924,folder934, in_stock,44, campaign60,adgroup69,27
keyword925,keyword935,keyword945,keyword955,headline925,headline935,description925,http://finalurl925.com,folder925,folder935, in_stock,44, campaign60,adgroup69,27
keyword926,keyword936,keyword946,keyword956,headline926,headline936,description926,http://finalurl926.com,folder926,folder936, in_stock,44, campaign60,adgroup69,27
keyword927,keyword937,keyword947,keyword957,headline927,headline937,description927,http://finalurl927.com,folder927,folder937, in_stock,44, campaign60,adgroup69,27
keyword928,keyword938,keyword948,keyword958,headline928,headline938,description928,http://finalurl928.com,folder928,folder938, in_stock,44, campaign60,adgroup69,27
keyword929,keyword939,keyword949,keyword959,headline929,headline939,description929,http://finalurl929.com,folder929,folder939, in_stock,44, campaign60,adgroup69,27
keyword930,keyword940,keyword950,keyword960,headline930,headline940,description930,http://finalurl930.com,folder930,folder940, in_stock,44, campaign60,adgroup69,27
keyword931,keyword941,keyword951,keyword961,headline931,headline941,description931,http://finalurl931.com,folder931,folder941, in_stock,44, campaign60,adgroup69,27
keyword932,keyword942,keyword952,keyword962,headline932,headline942,description932,http://finalurl932.com,folder932,folder942, in_stock,44, campaign60,adgroup69,27
keyword933,keyword943,keyword953,keyword963,headline933,headline943,description933,http://finalurl933.com,folder933,folder943, in_stock,99, campaign60,adgroup75,27
keyword934,keyword944,keyword954,keyword964,headline934,headline944,description934,http://finalurl934.com,folder934,folder944, in_stock,99, campaign60,adgroup75,27
keyword935,keyword945,keyword955,keyword965,headline935,headline945,description935,http://finalurl935.com,folder935,folder945, in_stock,99, campaign60,adgroup75,27
keyword936,keyword946,keyword956,keyword966,headline936,headline946,description936,http://finalurl936.com,folder936,folder946, in_stock,99, campaign60,adgroup75,27
keyword937,keyword947,keyword957,keyword967,headline937,headline947,description937,http://finalurl937.com,folder937,folder947, in_stock,99, campaign60,adgroup75,27
keyword938,keyword948,keyword958,keyword968,headline938,headline948,description938,http://finalurl938.com,folder938,folder948, in_stock,99, campaign60,adgroup75,27
keyword939,keyword949,keyword959,keyword969,headline939,headline949,description939,http://finalurl939.com,folder939,folder949, in_stock,99, campaign60,adgroup75,27
keyword940,keyword950,keyword960,keyword970,headline940,headline950,description940,http://finalurl940.com,folder940,folder950, in_stock,99, campaign60,adgroup75,27
keyword941,keyword951,keyword961,keyword971,headline941,headline951,description941,http://finalurl941.com,folder941,folder951, in_stock,99, campaign60,adgroup75,27
keyword942,keyword952,keyword962,keyword972,headline942,headline952,description942,http://finalurl942.com,folder942,folder952, in_stock,99, campaign60,adgroup75,27
keyword943,keyword953,keyword963,keyword973,headline943,headline953,description943,http://finalurl943.com,folder943,folder953, in_stock,99, campaign60,adgroup75,27
keyword944,keyword954,keyword964,keyword974,headline944,headline954,description944,http://finalurl944.com,folder944,folder954, in_stock,99, campaign60,adgroup75,27
keyword945,keyword955,keyword965,keyword975,headline945,headline955,description945,http://finalurl945.com,folder945,folder955, in_stock,99, campaign60,adgroup75,27
keyword946,keyword956,keyword966,keyword976,headline946,headline956,description946,http://finalurl946.com,folder946,folder956, in_stock,99, campaign60,adgroup75,27
keyword947,keyword957,keyword967,keyword977,headline947,headline957,description947,http://finalurl947.com,folder947,folder957, in_stock,99, campaign60,adgroup75,27
keyword948,keyword958,keyword968,keyword978,headline948,headline958,description948,http://finalurl948.com,folder948,folder958, in_stock,99, campaign60,adgroup75,27
keyword949,keyword959,keyword969,keyword979,headline949,headline959,description949,http://finalurl949.com,folder949,folder959, in_stock,99, campaign60,adgroup75,27
keyword950,keyword960,keyword970,keyword980,headline950,headline960,description950,http://finalurl950.com,folder950,folder960, in_stock,99, campaign60,adgroup75,27
keyword951,keyword961,keyword971,keyword981,headline951,headline961,description951,http://finalurl951.com,folder951,folder961, in_stock,99, campaign60,adgroup75,27
keyword952,keyword962,keyword972,keyword982,headline952,headline962,description952,http://finalurl952.com,folder952,folder962, in_stock,99, campaign60,adgroup75,27
keyword953,keyword963,keyword973,keyword983,headline953,headline963,description953,http://finalurl953.com,folder953,folder963, in_stock,99, campaign60,adgroup75,27
keyword954,keyword964,keyword974,keyword984,headline954,headline964,description954,http://finalurl954.com,folder954,folder964, in_stock,99, campaign60,adgroup75,27
keyword955,keyword965,keyword975,keyword985,headline955,headline965,description955,http://finalurl955.com,folder955,folder965, in_stock,99, campaign60,adgroup75,27
keyword956,keyword966,keyword976,keyword986,headline956,headline966,description956,http://finalurl956.com,folder956,folder966, in_stock,99, campaign60,adgroup75,27
keyword957,keyword967,keyword977,keyword987,headline957,headline967,description957,http://finalurl957.com,folder957,folder967, in_stock,99, campaign60,adgroup75,27
keyword958,keyword968,keyword978,keyword988,headline958,headline968,description958,http://finalurl958.com,folder958,folder968, in_stock,99, campaign60,adgroup75,27
keyword959,keyword969,keyword979,keyword989,headline959,headline969,description959,http://finalurl959.com,folder959,folder969, in_stock,99, campaign60,adgroup75,27
keyword960,keyword970,keyword980,keyword990,headline960,headline970,description960,http://finalurl960.com,folder960,folder970, in_stock,99, campaign60,adgroup75,27
keyword961,keyword971,keyword981,keyword991,headline961,headline971,description961,http://finalurl961.com,folder961,folder971, in_stock,99, campaign60,adgroup75,27
keyword962,keyword972,keyword982,keyword992,headline962,headline972,description962,http://finalurl962.com,folder962,folder972, in_stock,99, campaign60,adgroup75,27
keyword963,keyword973,keyword983,keyword993,headline963,headline973,description963,http://finalurl963.com,folder963,folder973, in_stock,99, campaign60,adgroup75,27
keyword964,keyword974,keyword984,keyword994,headline964,headline974,description964,http://finalurl964.com,folder964,folder974, in_stock,99, campaign60,adgroup75,27
keyword965,keyword975,keyword985,keyword995,headline965,headline975,description965,http://finalurl965.com,folder965,folder975, in_stock,99, campaign60,adgroup75,27
keyword966,keyword976,keyword986,keyword996,headline966,headline976,description966,http://finalurl966.com,folder966,folder976, in_stock,99, campaign60,adgroup75,27
keyword967,keyword977,keyword987,keyword997,headline967,headline977,description967,http://finalurl967.com,folder967,folder977, in_stock,99, campaign60,adgroup75,27
keyword968,keyword978,keyword988,keyword998,headline968,headline978,description968,http://finalurl968.com,folder968,folder978, in_stock,99, campaign60,adgroup75,27
keyword969,keyword979,keyword989,keyword999,headline969,headline979,description969,http://finalurl969.com,folder969,folder979, in_stock,99, campaign60,adgroup75,27
keyword970,keyword980,keyword990,keyword1000,headline970,headline980,description970,http://finalurl970.com,folder970,folder980, in_stock,99, campaign60,adgroup75,27
keyword971,keyword981,keyword991,keyword1001,headline971,headline981,description971,http://finalurl971.com,folder971,folder981, in_stock,99, campaign60,adgroup75,27
keyword972,keyword982,keyword992,keyword1002,headline972,headline982,description972,http://finalurl972.com,folder972,folder982, in_stock,99, campaign60,adgroup75,27
keyword973,keyword983,keyword993,keyword1003,headline973,headline983,description973,http://finalurl973.com,folder973,folder983, in_stock,99, campaign60,adgroup75,27
keyword974,keyword984,keyword994,keyword1004,headline974,headline984,description974,http://finalurl974.com,folder974,folder984, in_stock,99, campaign60,adgroup75,27
keyword975,keyword985,keyword995,keyword1005,headline975,headline985,description975,http://finalurl975.com,folder975,folder985, in_stock,99, campaign60,adgroup75,27
keyword976,keyword986,keyword996,keyword1006,headline976,headline986,description976,http://finalurl976.com,folder976,folder986, in_stock,99, campaign60,adgroup75,27
keyword977,keyword987,keyword997,keyword1007,headline977,headline987,description977,http://finalurl977.com,folder977,folder987, in_stock,99, campaign60,adgroup75,27
keyword978,keyword988,keyword998,keyword1008,headline978,headline988,description978,http://finalurl978.com,folder978,folder988, in_stock,99, campaign60,adgroup75,27
keyword979,keyword989,keyword999,keyword1009,headline979,headline989,description979,http://finalurl979.com,folder979,folder989, in_stock,99, campaign60,adgroup75,27
keyword980,keyword990,keyword1000,keyword1010,headline980,headline990,description980,http://finalurl980.com,folder980,folder990, in_stock,99, campaign60,adgroup75,27
keyword981,keyword991,keyword1001,keyword1011,headline981,headline991,description981,http://finalurl981.com,folder981,folder991, in_stock,99, campaign60,adgroup75,27
keyword982,keyword992,keyword1002,keyword1012,headline982,headline992,description982,http://finalurl982.com,folder982,folder992, in_stock,99, campaign60,adgroup75,27
keyword983,keyword993,keyword1003,keyword1013,headline983,headline993,description983,http://finalurl983.com,folder983,folder993, in_stock,99, campaign60,adgroup75,27
keyword984,keyword994,keyword1004,keyword1014,headline984,headline994,description984,http://finalurl984.com,folder984,folder994, in_stock,99, campaign60,adgroup75,27
keyword985,keyword995,keyword1005,keyword1015,headline985,headline995,description985,http://finalurl985.com,folder985,folder995, in_stock,99, campaign60,adgroup75,27
keyword986,keyword996,keyword1006,keyword1016,headline986,headline996,description986,http://finalurl986.com,folder986,folder996, in_stock,99, campaign60,adgroup75,27
keyword987,keyword997,keyword1007,keyword1017,headline987,headline997,description987,http://finalurl987.com,folder987,folder997, in_stock,99, campaign60,adgroup75,27
keyword988,keyword998,keyword1008,keyword1018,headline988,headline998,description988,http://finalurl988.com,folder988,folder998, in_stock,99, campaign60,adgroup75,27
keyword989,keyword999,keyword1009,keyword1019,headline989,headline999,description989,http://finalurl989.com,folder989,folder999, in_stock,99, campaign60,adgroup75,27
keyword990,keyword1000,keyword1010,keyword1020,headline990,headline1000,description990,http://finalurl990.com,folder990,folder1000, in_stock,99, campaign60,adgroup75,27
keyword991,keyword1001,keyword1011,keyword1021,headline991,headline1001,description991,http://finalurl991.com,folder991,folder1001, in_stock,99, campaign60,adgroup75,27
keyword992,keyword1002,keyword1012,keyword1022,headline992,headline1002,description992,http://finalurl992.com,folder992,folder1002, in_stock,99, campaign60,adgroup75,27
keyword993,keyword1003,keyword1013,keyword1023,headline993,headline1003,description993,http://finalurl993.com,folder993,folder1003, in_stock,99, campaign60,adgroup75,27
keyword994,keyword1004,keyword1014,keyword1024,headline994,headline1004,description994,http://finalurl994.com,folder994,folder1004, in_stock,99, campaign60,adgroup75,27
keyword995,keyword1005,keyword1015,keyword1025,headline995,headline1005,description995,http://finalurl995.com,folder995,folder1005, in_stock,99, campaign60,adgroup75,27
keyword996,keyword1006,keyword1016,keyword1026,headline996,headline1006,description996,http://finalurl996.com,folder996,folder1006, in_stock,99, campaign60,adgroup75,27
keyword997,keyword1007,keyword1017,keyword1027,headline997,headline1007,description997,http://finalurl997.com,folder997,folder1007, in_stock,99, campaign60,adgroup75,27
keyword998,keyword1008,keyword1018,keyword1028,headline998,headline1008,description998,http://finalurl998.com,folder998,folder1008, in_stock,99, campaign60,adgroup75,27
keyword999,keyword1009,keyword1019,keyword1029,headline999,headline1009,description999,http://finalurl999.com,folder999,folder1009, in_stock,99, campaign60,adgroup75,27
keyword1000,keyword1010,keyword1020,keyword1030,headline1000,headline1010,description1000,http://finalurl1000.com,folder1000,folder1010, in_stock,99, campaign60,adgroup75,27
keyword1001,keyword1011,keyword1021,keyword1031,headline1001,headline1011,description1001,http://finalurl1001.com,folder1001,folder1011, in_stock,99, campaign60,adgroup75,27
keyword1002,keyword1012,keyword1022,keyword1032,headline1002,headline1012,description1002,http://finalurl1002.com,folder1002,folder1012, in_stock,99, campaign60,adgroup75,27
keyword1003,keyword1013,keyword1023,keyword1033,headline1003,headline1013,description1003,http://finalurl1003.com,folder1003,folder1013, in_stock,99, campaign60,adgroup75,27
keyword1004,keyword1014,keyword1024,keyword1034,headline1004,headline1014,description1004,http://finalurl1004.com,folder1004,folder1014, in_stock,99, campaign60,adgroup75,27
keyword1005,keyword1015,keyword1025,keyword1035,headline1005,headline1015,description1005,http://finalurl1005.com,folder1005,folder1015, in_stock,99, campaign60,adgroup75,27
keyword1006,keyword1016,keyword1026,keyword1036,headline1006,headline1016,description1006,http://finalurl1006.com,folder1006,folder1016, in_stock,99, campaign60,adgroup75,27
keyword1007,keyword1017,keyword1027,keyword1037,headline1007,headline1017,description1007,http://finalurl1007.com,folder1007,folder1017, in_stock,99, campaign60,adgroup75,27
keyword1008,keyword1018,keyword1028,keyword1038,headline1008,headline1018,description1008,http://finalurl1008.com,folder1008,folder1018, in_stock,99, campaign60,adgroup75,27
keyword1009,keyword1019,keyword1029,keyword1039,headline1009,headline1019,description1009,http://finalurl1009.com,folder1009,folder1019, in_stock,99, campaign60,adgroup75,27
keyword1010,keyword1020,keyword1030,keyword1040,headline1010,headline1020,description1010,http://finalurl1010.com,folder1010,folder1020, in_stock,99, campaign60,adgroup75,27
